transaction_id,product_name,main_category,item_count,items,source
5901384506605,Yakisoba saveur boeuf wasabi,instant noodles,72,nouilles instantanées (farine de blé | huile de palme | amidon modifié | poudres à lever: carbonates de sodium | carbonate de potassium | sauce liquide [sauce soja (eau | graines de soja | ble | huiles végétales (tournesol | colza | exhausteurs de goût: e621 | e635 | condiments 4 | raifort | gingembre | poivre noir | piment de la jamaïque | arômes | poudre d'oignon | lactose de lait | extrait de levure | correcteur d'acidité: acide lactique | condiment végétal (légumes: oignon | carotte | céleri | huile de tournesol | amidon de maïs | ail | poivre noir)] | ciboulette | viande de bœuf en morceaux 0 | le produit peut contenir des traces de : crustacés | œufs | poissons | moutarde | graines de sésame | sulfites | mollusques. en instant wheat noodles | palm oil | modified starch | raising agents: sodium carbonates | potassium carbonates] | liquid sauce [soy sauce (water | soy beans | wheat | vegetable oils (sunflower | rapeseed | flavour enhancers: e621 | spices 4 | horseradish | ginger | black pepper | allspices | onion powder | lactose from milk | yeast extract | acidity regulator: lactic acid | vegetable seasoning (vegetables: onion | carrot | celery | sunflower oil | corn starch | garlic | black pepper)] | chive | beef meat pieces 0 | molluscs | sulphur dioxide and sulphites | eggs | fish | mustard | sesame seeds,Open Food Facts
5901384506629,Yakisoba saveur Poulet pad thaï,dehydrated asian style soup with noodles,35,nouilles instantanées 78 | [farine de blé | huile de palme | amidon modifié | poudres à lever : carbonate de sodium | carbonate de potassium] | sauce liquide 18 | [huiles végétales (tournesol | colza | mélasse de canne à sucre et sirop de sucre inverti | sauce soja (eau | graines de soja | blé | sauce de poisson 13 | pâte de tamarin | arômes | exhausteurs de goût : e621 | e635 | extrait de levure | oignon en poudre | lactose de lait | gingembre en poudre | sauce soja en poudre (graines de soja | maltodextrine | piment en poudre | arôme)] | carotte | ciboulette | viande de poulet 0 | le produit peut contenir des traces de : crustacés | moutarde | graines de sésame | sulfites | mollusques | céleri,Open Food Facts
8721082875196,SERVEERSUGGESTIE/SUGGESTION DE PRESENTATION SERVIE,instant noodles,39,valeurs nutritionelles | nahrwerte | valores nutricionales | valori nutrizionali | declaracao nutricional bartost odzywcza vyzivove hodnoty | vyživove udaje | valorile nutritionale | 359kcal | matieres grasses grass grassi lipidos | tłuszcz | tuky | grasimi | dont acides gras satures | di cui acidi grassi saturi | dos quais saturados w tym kwasy tłuszczowe nasycone | glucides | hidratos de carbono hidratos de carbono | węglowodany | sacharidy | gibode | waarvan suikers | dont sucres | davon zucker | fibre | fibra | błonnik | vlaknina | vaknina | protein | proteines | eiweiss | proteinas e proteas balko bilkoviny | bielkoviny | proteine | salz | shorea robusta seed oil | sale | sol | sul,Open Food Facts
5997523317133,Nouilles Japonaises Piment et Sésame,nouilles japonaises,27,nouilles 86 | [farine de blé | huile de palme | exhausteur de goût e621 | agents de traitement de farine (e500 | e451 | antioxydant e306 | correcteur d'acidité | poivron rouge | exhausteurs de goût (e621 | e635 | épices 1 | poudre de sauce soja (fèves de soja | blé | maltodextrine | oignon vert | tomate | graines de sésame | protéines végétales hydrolysées | arômes ( blé | soja | poireau | huile de sésame | colorants | extrait de levure | anti agglomérant e551 | correcteur d’acidité: acide citrique,Open Food Facts
5997523324315,Soba Wok Style Teriyaki,soepen,30,nudeln 81 | [ weizenmehl | palmöl | kochsalz | mehlbehandlungsmittel (e500 | e451 | stabilisator | verdickungsmittel | antioxidationsmittel ] | würzsauce 17 | [ sojasauce (wasser | sojabohnen | weizen | zucker | rapsöl | dextrose | geschmacksverstärker (e621 | e635 | hydrolysiertes maisprotein | gewürze | farbstoff | hühnerfleischpulver | modifizierte stärke | aromen ] | frühlingszwiebeln | kann spuren von krebstieren | fisch | milch | weichtieren | senf und sesam enthalten,Open Food Facts
8410300349952,Yatekomo Pollo,tagliatelle,27,oriental noodles (wheat flour | palm oil | modified starch | gasifiers (sodium carbonate | potassium carbonate | dressing (salt | potato starch | flavor enhancers (e621 | e635 | lactose | vegetables in varying proportion (parsley | carrot | celery | leek | yeast extract | flavorings (contain wheat | egg and milk | chicken fat 1 | colorings (natural caramel | paprika extract | curcumin | white pepper | soy sauce powder (soy | wheat | maltodextrin | chicken meat 0 | acidity corrector,Open Food Facts
8712429350209,demae ramen,soepen,36,nudeln 90 | [weizenmehl | palmöl | kochsalz | säureregulatoren (natriumcarbonate | kaliumcarbonate | stabilisator | verdickungsmittel | antioxidationsmittel ] | würzpulver 7 | [kochsalz | geschmacksverstärker (mononatriumglutamat | dinatriumguanylat | dinatriuminosinat | sojasaucenpulver (sojabohnen | weizen | maltodextrin | zucker | dextrose | rindfleischaromen (enthält weizen | soja | gewürze | rindfleischextraktpulver (maltodextrin | rindfleischextrakt | farbstoff | lauch | hefeextrakt | rapsöl | glukosesirup | trennmittel | rinderfettpulver (rinderfett | säureregulator | milcheiweiss] | würzöl 1 | rinderfett | aroma,Open Food Facts
8445291175877,Nouilles instantanées sauce PadThai,pad thai,27,nouilles rissolées 70 | farine de blé | huile de tournesol | gluten de blé | correcteur d'acidité | assaisonnement aux légumes et pousses de bambou 15 | oignon en poudre et oignon frit (oignon | huile de tournesol) 5 | fécule de pomme de terre | ail | poivron rouge 1 | pousses de bambou 0 | ciboulette | gingembre | sauce déshydratée 14 | sauce soja (fèves de soja | blé | extrait végétal aminé | lactose | poivron rouge | piment | protéines de lait | arômes (moutarde | œufs | acidifiant : acide citrique | extrait de vinaigre d'alcool. peut contenir : céleri | sésame,Open Food Facts
0841165156870,instant noodles,instant noodles,26,noodles instantanei: farina di frumento | olio di palma | esaltatore di sapidità sale | stabilizzante | correttori di acidità (e500 | e501 | addensante | colorante polvere di condimento: sale | zucchero | esaltatori di sapidità (e621 | e635 | polvere di funghi | proteina di sola idrolizzata (salsa di soia | sale | maltodestrine | amido di mais | salsa di soia in polvere (soia | estratto di lievito | spezie (aglio in polvere | cipolla in polvere | pepe bianco in polvere | cipolla verde | sedano in polvere | citronella | aroma di verdure artificiale | colorante . può contenere tracce di arachidi e latte,Open Food Facts
0841165156863,Nouilles Instantanées : Bœuf,instant noodles,12,he wac w chłodnym ehladnem a suchen om gedurende pour 1 portion de noules instantanees example de portion 1 aputz les noulles dans un bot acuz evron 300 m de boula aputez le assaisonnement | couvre le bol et attendez 4 minutes 3 | remut bien et servez immediatement unca buch 1 parton instant nudein zuberetungsbespet nude in ene schussel proen ca 300m kochendes wasse 1 paschen wurzpulver zuigen und die schusse et mruter grumahren und sofort servieren de 1 pr makaronu instant instrukcje połowania makaron do misk przypra 1 | onda 1 dabc wyna mwizącej wody miske na 4 minuty decken cha podawa de istantanal esempio di preparazione | de in una ciotola | aggiungere circa 300 ml di et pore instantnich testovin pokyny pro připrava vat hude do misky přida se 300 ml vrouci vody 2 phdets sorenici prašeca přikryte je po dobu 4 minut 3 dobre promichete a ihned podavejte vetten | fat | fett | tłuszcze | grassi | tuky waarvan verzadigde vetzuren | dont acides gras matures,Open Food Facts
5901384506575,Yakisoba soja classique,flavoured dehydrated asian noodles,26,nouilles instantanées (farine de blé | huile de palme | amidon modifié | poudre à lever carbonate de sodium | carbonate de potassium | sauce liquide (sauce soja (eau | graines de soja blé | huiles végetales (tournesol | colza | sauce soja en poudre (graines de soja | blé | maltodextrine | colorant : e150a | exhausteurs de goût : e621 | e635 | sucre caramélisé | vinaigre de cidre een poudre | epices : gingembre | clous de girofle | piment fort | cannelle | extrait de levure | oignon en poudre | carotte | ciboulette | poireau,Open Food Facts
5000118203664,Pot noodle ( green),instant noodle soups,24,i niacin | thiamin | palm oil | firming agents (potassium carbonate | sodium carbonate maltodextrin | wheat flour | sweetcorn | potassium chloride | flavour enhancers (monosodium glutamate | disodium inosinate | disodium guanylate | skimmed milk powder | palm fat | onion powdert | barley | mushrooms | herbs (chivest | sage | potato starch | mushroom je concentrate | acid . sauce sachet : soy sauce [water | soy sauce | molasses | acid ],Open Food Facts
5060262485309,Rice noodles chilli miso,instant noodles,18,rice noodles (rice | modified tapioca starch | broth paste (soybean paste (water | soya beans | rice | sesame oil | alcohol | yeast extract powder | seasoned kelp extract (kelp | dextrin | shiitake mushroom extract | onion powder | chilli pepper | coriander | ginger powder | black pepper | red pepper | leek,Open Food Facts
5997523315535,Soba noodle spicy,soba,24,noodles 71 | [wheat flour | palm oil | flavour enhancer | acidity regulators (sodium carbonate | citric acid | antioxidants | dextrose | rapeseed oil | flavour enhancers (e621 | e635) vinegar | soy sauce (water | soybean | wheat | molasses | hydrolysed maize protein | tomato powder | chilli powder | cabbage | crustaceans | fish | milk | molluscs | mustard and sesame,Open Food Facts
6091091000172,Nouilles - Saveur Curry,durum wheat noodles,13,nouilles: farine de blé | huile végétale | correcteurs d'acidité e501 | e500 | épaississant e466. sachet d'assaisonnement: sel | glutamate de monosodium exhausteur de goût e621 | poudre de curry (piment | poivre | curcuma | ail | piment | ciboulette | poivre. sachet de piment: poudre de piment,Open Food Facts
8410300352327,Yakisoba classic,instant noodles,23,fideos (harina de trigo | aceite de palma | almidón modificado | gasificantes (carbonato de sodio | carbonato de potasio | salsa (salsa de soja 7 | soja | trigo | aceite de girasol | ázúcar | colorante | salsa de soja en polvo 1 | maltodextrina | potenciadores del sabor (e621 | e635 | especias | ajo en polvo | corrector de acidez | aroma | extracto de levadura y cebolla en polvo | verduras deshidratada (zanahoria | col | puerro,Open Food Facts
8801073115514,Buldak Spicy Ramen,instant noodle soups,34,noodle : wheat flour | modified tapioca starch | refined palm oil | wheat gluten | acidity regulator[potassium carbonate | sodium carbonate | sodium phosphate dibasic )] | tocopherols | green tea flavor oil | riboflavin | citric acid . soup : tomato ketchup | white sugar | flavour enhancer | artificial chicken flavor (wheat | soy | onion | chili pepper powder | artificial chicken flavor powder(wheat | soybean oil | onion powder | tomato powder | soy sauce | yeast powder | chili powder(wheat | vinegar | garlic | hot sauce powder | decolorized chili extract | black pepper powder | jalapeno pepper oil | lime flavour | coriander leaf flavour. flake : dried carrot flake | dried cabbage flake | dried bok choy,Open Food Facts
8901058009729,Masala Veg Atta Noodles,instant noodles,7,noodles: wheat flour | palm oil | iodized salt | wheat gluten | thickeners | guideline daily amounts of an vegetables | green peas,Open Food Facts
3250391945344,NOUILLES INSTANTANEES SAVEUR BŒUF 3x65g,autres produits,18,nouilles 58g : farine de blé tendre | huile de palme (huile depalme | antioxydant: e306 | selsachet d'assaisonnement 7g : sel | maltodextrine | farine de blé tendre | extrait de levure | arôme bœuf | oignon en poudre | ail en poudre | colorant : e150a | huile de tournesol | protéines hydrolysées de soja | exhausteurs de goût : e627 et e631 | piment séché | ciboulette | correcteur d'acidité : e330 | colorant : e160c,Open Food Facts
8852018101154,"Instant Nudeln, Japanese Chicken Flavor",dehydrated asian style soup with noodles,31,nudeln: weizenmehl | palmöl (palmöl | antioxidationsmittel: e319 | tapiokastärke | suppe (aroma | geschmacksverstärker: e635 | hefeextrakt | salz | säureregulatoren: e500 | e452 | e451 | e635 | sojasaucenpulver (sojabohnen | weizen | glukosesirup | maltodextrin | farbstoff: e150c | säuerungsmittel: e330) 2 | zucker | gemüse (zwiebel | knoblauch | zwiebelblatt | huhnaroma (enthält geschmacksverstärker: e635 | trennmittel: e551 | gewürze (gemahlener pfeffer | gemahlener ingwer | gemahlene kurkuma | getrocknete algen | antioxidationsmittel: e320 | säuerungsmittel: e296 | verdickungsmittel: e415,Open Food Facts
5060262485262,Katsu rice noodles cup,rice noodles,16,rice noodles (rice | tapioca starch | broth paste (miso (water | soya beans | rice | tamari soy sauce (water | alcoholl | rice bran oil salt | alcohol | yeast extract | paprika | garlic powder | onion powder | ginger powder | coriander | dried spring onion. allergy advice,Open Food Facts
00322775,Wholewheat Medium Noodles,instant noodles,6,whole wheat flour | flour | wheat | cereal flour | wholemeal flour | wheat flour,Open Food Facts
00322768,Medium Egg Noodles,instant noodles,3,wheat flour | dried egg yolk | acidity regulator: potassium carbonate,Open Food Facts
5901384506636,Ramen Miso et Légumes,dehydrated asian style soup with noodles,32,nouilles instantanées : farine de ble | huile de palme | amidon modifié | poudres soupe de nouilles de ble instantanées | saveur miso et légumes a lever (carbonates de sodium | carbonates de potassium). assaisonnement (13 | pâte de soja miso en poudre (graines de soja | riz | orge | exhausteurs de goût: e621 | e635 | maltodextrine | lactose de lait | sauce soja en poudre (graines de soja | ble | ail en poudre | extrait dis de porc en poudre | extrait de poulet en poudre (extrait de poulet | protéines de mais hydrolysées | gingembre en poudre | poivre noir | ciboulette | sucre caramélisé | maïs | carotte | ceufs | poissons | céleri | moutarde | graines de sésame | sulfites | mollusques,Open Food Facts
3229820804408,Nouilles japonaise saveur boeuf yakiniku,flavoured dehydrated asian noodles,21,nouilles 90 g: farine de blé | huile de tournesol | poudres à lever: carbonates de sodium | sauce soja (fèves de soja | blé | maltodextrine de maïs | arômes | sucre caramélisé | oignons frits (oignons | champignons noirs 0 | extrait de levure | oignons verts 0 | piment | ail | gingembre | exhausteur de goût: 5' ribonucléotide disodique | poivre | huile de colza. s peut contenir des traces de céleri | crustacés | lait et moutarde. fabriqué en lituanie. 20&quot | 804408,Open Food Facts
4002359018831,Nouilles Ramen savoeur Boeuf Korean BBQ,instant noodles,12,nouilles précuites à base de blé | gluten de blé | correcteur d'acidité | épaississant | arôme naturel | sauce soja en poudre (graine de soja | blé | oignons en poudre | champignons déshydratés | sucre caramélisé | oignon nouveau déshydraté | épice,Open Food Facts
4056489754527,Kania,flavoured dehydrated asian noodles,52,aceite de palma sostenible certificado | rico en tocoferoles | condimento preparado (sal | maltodextrin corrector de acidez: carbonato sódico | estabilizante: trifosfatos | antioxidante: extract disódico | especias | colorantes: caramelo natural | extracto de pimentón | guanilato disódico | aroma | sazonador aceite de nabina | aromas | colorante: extracto hojas de perejil | corrector de acidez: ácido cítrico | crustaceus | me leche | moluscos | estabilizadore trifosfatos | antione extratos ricos em tocoferois | missura de condimentos sal | acucar | guanilato disdico | imnosr dissódico | especiarias | corantes: caramelo simples | extrato de pimentio | dieu de cr folhas de salsa | regulador de acidez: ácido cítrico | aroma de bovino contem aroma | óleo condimentado (óleo de colza | peixes | leite | φοινικέλαιο αλάτι | ρυθμιστής οξύτητας: ανθρακικά άλατα νατρίου | σταθεροποιητής: άλατα | αντιοξειδωτικό: εκχύλισμα πλούσιο σε τοκοφερόλες | αρωμα γουανιλικό νάτριο | ινοσινικό νάτριο | μπαχαρικά | χρωστικές μαγειρικό αλάτι | ζάχαρη | μαλτοδεξτρίνη | ενισχυτικά γεύσης: όξινο γλουτα καραμελόχρωμα | εκχύλισμα πάπρικας | κραμβέλαιο | φύλλα μαϊνταν οξύτητας: κιτρικό οξύ | αρωματική ύλη από βόειο κρέας | παρασκεύασμα με κραμβέλαιο (κραμβέλαιο | αρωματικές ψάρι | γάλα | μαλάκια,Open Food Facts
8445291174955,Nouilles instantanées sauce poulet sésame,instant noodles,23,nouilles rissolées 73 | farine de blé | huile de tournesol | gluten de blé | correcteur d'acidité | sauce d'assaisonnement 26 | fécules | sauce soja | extrait de levure | arômes (moutarde | oeufs | carotte 0 | poireau 0 | ail | sirop de sucre caramélisé | oignon | ciboulette | piment | coriandre | gingembre | carvi. peut contenir : céleri | lait | sésame,Open Food Facts
8445291175839,Nouilles instantanées sauce Teriyaki,instant noodle soups,25,nouilles rissolées 70 | farine de blé | huile de tournesol | gluten de blé | correcteur d'acidité | assaisonnement aux légumes et pousses de bamboo 15 | fécule de pomme de terre | oignon frit (oignon | huile de tournesol) 2 | ail 1 | poivron rouge 1 | pousses de bambou 0 | ciboulette | gingembre | sauce déshydratée 14 | sauce soja (fèves de soja | blé | arôme | extrait végétal aminé | acidifiant : acide citrique | extrait de vinaigre d'alcool. peut contenir : céleri | oeufs | lait | moutarde | sésame,Open Food Facts
8720828404324,Korean BBQ noodles,instant noodles,192,chilipoeder | aroma's | kleurstof | verdikkingsmiddel | conserveermiddelen | antioxidant groentenn se412 | e405) extrait de levure | antioxydant | exhausteurs de goût (e621 | e631 | e627)] | assaisonnement (eau | huile de palme sucre eemigator | verdickungsmittel (e412 | e405 | hefeextrakt | farbstoff | antioxidationsmittel | geschmacksverstärker (e621 | e627) wurzmittel 20 moutarde | sauce de poisson | crème | arome barbecue | colorants (e150d | e160c | épaississant | ceufs | celeri | mollusques | graines de sesame | gingembre | tomate) sucre | épices (poudre de poivre noir | poudre de piment | wurzmittel [palmol | essig | feuchthaltemittel | gemüse (schalotte | ingwer | tomate | zucker | salz geurte auch salz hefeextrakt | gewurze (schalotte | knoblauch | schwarzer pfeffer | senf | fischsauce | salz | sahne | grillaroma | farbstoffe et stees konservierungsstoffe (e211 | e202 | antioxidationsmittel ] | gemüse (gemahlene sojabohnen | schalotten | kann spuren von krebstieren en pradores del sabor (e621 | condimento [agua | aceite de palma | humectante | hortalizas (chalote | ajo | almidón de tapioca | harina de arroz glutinoso | gasificante | colorantes (e150d | conservadores (e202 | e211 | acidulante | antioxidante condime tomate azucar sal | especias (pimienta negra en polvo | guindilla en polvo) aromas | colorante | conservadores (e211 | antioxidante e refres pro moluscos granos de sesamo | it: noodle istantanei | gusto barbecue ingredienti: noodle : [farina di grano | olio dipalma anidodonta s es ratio levito | coloranti | antiossidanti | esaltatori di sapidità (e621 | e627 | condimento [acqua | olio di palima zucchero aga ago pepenero | senape | pesce salsa | sale | panna | aroma barbecue | coloranti (e150d | addensanti | conservanti 202 mficanti verdure (scalogno | zenzero | pomodoro) zucchero | spezie (pepe nero in polvere | peperoncino in polvere | aromi | coloranti adden samanai | scalogno puo contenere tracce di crostacei | uova | sedano | molluschi | semi di sesamo | levedante | emulsionante | espessantes (e412 | extrato de levedura | corante | antioxidante | intensificadores desa antee legumes (chalota | alho | especiarias (chalota | pimenta preta | mostarda | molho de peixe sal) natas agdificante | antioxidante ] | condimento [óleo de palma | vinagre | humidificante | legumes (chalota | gengibre | tomate açúcar sal ente 6415) conservantes (e211 | legumes (grãos de soja moídos | cebolinha | pode conter vestigios de crustaceos | ovos apo anne: makaron makapszenna | olej palmowy | skrobia z tapioki | maka ryżowa kleista | sol | substancja spulchniająca | emulgator substance zaz maresmaku | 1631 | przyprawa [woda | cukier | substancja utrzymująca wilgoc | warzywa (szalotka | barwniki (e150d | substancia zagęszczająća | imbir | pomidor) cukier | sól | przyprawy (czarny pieprz w proszku | chili w proszku | aromaty barwnik ova mouka | sul kyprici latka | emulgator | zahusťovadla (e412 | kvasnicový extrakt | barvivo | antioxidant latkami zvy mielona soja | zielona cebulka | može zawierac sladowe ilości skorupiaków | jaj | selera | mięczaków | cesnek | sul | koreni (salotka | česnek | cerny pepr | horcice | rybi omačka | sul smetana 211) kyselina | antioxidant ] | koreni [palmový olej | ocet | zvlhčovadlo | zelenina (salotka | zázvor | rajce) cukr sul | koreni (c palmovy olej tapiokový skrob | lepkava ryžová múka | kypriaca latka | kvasnicovy extrakt farbivo | antioxidante 22 antioxidant | zelenina (mleté sójové boby | jarni cibulka | může obsahovat stopy korysu | vajec | celeru | mekkysu sezamovych seminek palmovy ole | cukor | zvlhcovadlo | cesnak | soľ | kvasnicovy extrakt | korenie (šalotka | cierne korenie | horcica rybacia omacka | konzervacne latky (e202 | kyselina anto zahustovadlo | konzervan emotka zaz,Open Food Facts
0070662010037,Top Ramen Chicken Flavor Ramen Noodle Soup,instant noodle soups,29,enriched flour (wheat flour | niacin | reduced iron | thiamine mononitrate | riboflavin | folic acid | palm oil | calcium silicate | citric acid | disodium guanylate | disodium inosinate | dried leek flake | garlic powder | hydrolyzed corn protein | hydrolyzed soy protein | maltodextrin | monosodium glutamate | natural and artificial flavor | onion powder | potassium carbonate | powdered chicken | rendered chicken fat | sodium alginate | sodium carbonate | sodium tripolyphosphate | soybean | spice and color | tbhq | wheat,Open Food Facts
0041789001215,Instant Lunch Chicken Flavor Ramen Noodle Soup,instant noodles,30,enriched wheat flour (wheat flour | nacin | reduced iron | thiamine mononitrate riboflavin | folic acid | palm) preserved by tbhq | salt dehydrated vegetables (carrot | corn | green peas | garlic | onion | celery stalk | chive | monosodium glutamate | hydrolyzed corn protein | hydrolyzed wheat protein | hydrolyzed soy protein | chicken fat potassium carbonate | powdered cooked chicken spices (celery seed | yeast extract | dehydrated soy sauce (wheat | soybeans | sodium carbonate | sodium hexametaphosphate | turmeric | sodium tripolyphosphate | disodium guanylate | disodium inosinate | monosodium phosphate | soy,Open Food Facts
6923744319129,Nouilles yakisoba saveur poulet cacahuètes,instant noodles,22,nouilles (84 | 5g): farine de ble tendre | huile de palme (huile de palme | antioxydant: extraits riches en tocopherols | ail | colorant: extrait de paprika | sauce soja (eau | graines de soja | farine de ble | maltodextrine | oignon en poudre | arômes (3 | extrait de levure | colorant: caramel ordinaire | protéine de soja | poivre | gingembre en poudre | crustaces | graines de sesame et lait. légumes déshydratés (1 | 5g): chou | poivron rouge séché. peut contenir des traces de celeri | graines de sésame et lait,Open Food Facts
8852018511052,"Nouilles instantanées saveur poulet, pack de 5",instant noodles,18,farine de blé | huile de palme | fécule de tapioca | soupe (arôme | exhausteur de goût : e627 | e631 | extrait de levure | régulateurs d'acidité : e500 | e452 | e451 | épaississant : 466 | légumes | exhausteurs de goût : e621 | e627 | e661 | épices | acide : e296 | arôme de poulet,Open Food Facts
3229820801155,Ramen kimchi,flavoured cooked asian noodles,18,nouilles précuites : farine de blé 60 | amidon acétylé | gluten de blé | huile de soja | correcteurs d'acidité : acide lactique | poudre de piment 0 | ail en poudre | sauce soja en poudre (fèves de soja | farine de blé | maltodextrine de mais | extrait de levure | amidon de mais | exhausteur de goût : 5' ribonucléotide disodique | colorant : extrait de paprika | oignons verts | arôme. morceaux de kimchi déshydratés: chou chinois 1 | épices en poudre (ail | gingembre,Open Food Facts
8480000224538,Noodles sabor pollo,fideos instantaneos con sabor a pollo,34,fideos instantáneos | aceite de palma | almidón modificado | gasificantes (carbonatos de sodio | carbonatos de potasio | extracto de cúrcuma | caldo (zanahorias | maltodextrina | harina de trigo | maíz | grasas de palma | potenciadores del aroma y del sabor (e621 | e635 | carne de pollo en polvo | cebollino | cebollas fritas en polvo (cebollas deshidratadas | aceite de girasol | aromas | extracto de levadura | salsa de soja fermentada ( soja | trigo | sofrito (cebolla | zanahoria | apio | almidón de maíz | puré de ajo | antioxidantes (e392 | e306 | e300 | pimienta negra | azúcar caramelizado | pimienta blanca | chile | jengibre,Open Food Facts
0031146150601,SHIN RAMYUN,instant noodle soups,31,wheat flour | starches (potato | wheat | mineral salts (e501 | e500 | e452 | e339 | emulsifier (e322 | soy sauce | green tea extract | hydrolysed vegetable protein (soy | corn) salt | maltodextrin | yeast extract | fructose | sweetener | flavour enhancers e627 | e621 | e631 | soybean | vegetables oils | corn flour | glucose | vegetables | soy | dried vegetables | wheat gluten | cocoa | corn starch | peanuts | milk and tree nuts,Open Food Facts
3250392057183,Saveur d'Asie - Cup Nouilles saveur poulet,chinese noodles,21,nouilles : farine de blé tendre | huile de palme | sel. assaisonnement déshydraté pour soupe : sel | maltodextrine de maïs | légumes seches (carotte | ciboulette | farine de blé tendre | arôme poulet et arôme teriyaki | extrait de levure ignon en poudre | ail en poudre | colorant: e150a | huile de tournesol | protéines hydrolysees soja | curcuma en poudre | gingembre en poudre | poivre | graines de soja | farine de blé | ail | colorant: e160c. traces éventuelles de: lait | céleri et crustacés. information,Open Food Facts
6091091000196,Nouilles Légumes Apollo,instant noodles,12,nouilles : farine de blé | huile végétale (huile de palme raffinée | correcteurs d'acidité e501 | e500 | épaississant e466 | sachet d'assaisonnement : sel | glutamate de monosodium | exhausteur de goût e621 | échalotes | ciboulette | chou | poivre,Open Food Facts
8801045521312,Kimchi ramen,instant noodles,35,noodles : wheat flour | modified starch (1404 | 1410 | palm oil | potato starch | wheat gluten | yeast extract | acidity regulators (501 | 451 | colour soup mix: salt | kimchi seasoning powder [kimchi | red pepper | garlic | flavour enhancer | soy sauce powder (soybean | wheat | glucose | dehydrated kimchi | garlic powder | spices (red pepper | onion | green onion | ginger | corn starch | dehydrated green onions | acidity regulators (296 | 330 | flavour enhancers (631 | 627 | chilli extract | black pepper | peanuts | fish | mollusc | crustaceans and sesame,Open Food Facts
6976016652691,Hot chicken flavor ramen,korean noodles,22,nouilles 75 | farine de blé tendre | huile de palme (huile de palme | antioxydant : extrait riche en tocophérols | assaisonnement 21 | huile de tournesol (huile de tournesol | sauce soja (eau | graines de soja | farine de blé | maltodextrine | arôme | oignon en poudre | ail en poudre | extrait de levure | protéines de soja hydrolyzées | piment en poudre | poivre | piment rouge | colorant: extrait de paprika | légumes déshydratées (choux | peut contenir des traces de crustacés | lait et celeri,Open Food Facts
3229820783024,Mian Tiao saveur crevettes - 85 g - Thien Shan,soupes de nouilles,21,nouilles : farine de blé | huile de riz | amidon de tapioca | émulsifiant : carboxyméthylcellulose de sodium | régulateur d'acidité : polyphosphates | poudre à lever : carbonate acide de sodium | assaisonnement saveur crevette : sel | poudre de sauce soja (soja | farine de blé | poudre de crevette | ail en poudre | poivre en poudre | exhausteur de goût : glutamate monosodique | sirop de glucose | amidon de maïs | oignons déshydratés | exhausteur de goût : glycine et son sel de sodium | caséinate de sodium | anti agglomérant : dioxyde de silicium | émulsifiant : mono et diglycérides d'acides gras | stabilisant: polyphosphates,Open Food Facts
3250392057152,Cup Nouilles saveur boeuf - 65g - Itinéraire Des Saveurs,autres produits,15,nouilles : farine de ble tendre | huile de palme | huile de graines de sesame | arôme de poulet 0 | assaisonnement déshydraté pour soupe : sel | maltodextrine de tapioca | exhausteur de goût: e621 | arôme de bœuf 6 | épices | anis étoilé | colorant: e150c | oléine de palme.légumes déshydratés : carottes | protéines de soja | oignons de printemps.graines de sesame (1 | 5g). dont arachides,Open Food Facts
8888056603862,The Original Chicken Flavour,chinese noodles,9,massa: farinha de trigo | oleo de palma | tempero: sal | aroma artificial a frango (contemn trigo | soja | intensificador de sabor | proteína de soja hidrolisada | cebolinho | especiarias,Open Food Facts
3560070957293,Noodles saveur curry,instant noodles,17,farine de soja | curry 11 | coriandre | curcuma | fenugreque | cumin | fenouil | piment. sel | maltodextrine | arômes | piment en poudre | oignon en poudre | ciboule | poireaux en poudre | extrait de paprika. peut contenir des traces de céleri | crustacés | lactose et moutarde,Open Food Facts
4056489750307,Instant noodles chicken flavour,instant noodles,25,91 | nouilles à la mode asiatique frites (farine de blé | huile de palme | sel de cuisine | correcteur d'acidité: carbonates de sodium | stabilisant: triphosphates | antioxydant: extrait riche en tocopherols | préparation d'épices (sel de cuisine | maltodextrine | exhausteurs de goût: glutamate monosodique | guanylate disodique | inosinate disodique | épices | huile de colza | arôme poulet | ¹ feuilles de persil | colorant: caramel ordinaire | correcteur d'acidité: acide citrique | sirop de glucose | protéines de lait | huile aromatique (huile de colza | arômes | de poissons | de mollusques | de moutarde,Open Food Facts
0089686170726,Mi goreng Fried Noodles,indonesian foods,34,nouilles {farine de blé | huile de palme raffinée | régulateurs d'acidité (e 451 | e 501 | e 500 | épaississant | colorant } | poudre d'assaisonnement {sel | exhausteur de goût (e 621 | e 631 | e 627 | ail | saveur de poulet artificiel | oignon | poivre blanc} | huile d'assaisonnement {huile de palme raffinée | échalote} | sauce de soja douce {sucre | blé | soja | épices | huile de sésame} | sauce au chili {chili | amidon de tapioca | régulateurs d'acidite (e 260 | e 330 | saveur d'ail | préservatifs (e 211 | e 223)} | échalote frits {échalote | huile de palme raffinée} | contient: blé | gluten | sesame,Open Food Facts
8801043031011,Shin Cup Gourmet Spicy Noodle Soup,ramen,14,noodles: wheat flour(64 | potato starch | palm oil | sachet: salt | flavour enhancer | tapioca starch | soy sauce powder | soybean paste powder | flavour enhancer (e627 | e631 | vegetables: dried green onion | dried mushroom | dried carrot | freeze dried red pepper,Open Food Facts
8851876201549,Instant Rice Noodles,instant noodles,3,rice | tapioca | starch,Open Food Facts
